Date,EmployeeID,Name,Attendance,HoursWorked,CheckIn,CheckOut
07/01/2024,E019,Employee_019,On Duty,8.32,09:17,17:36
11-Feb-2024,E003,Employee_003,N,,,
2024/03/07,E025,Employee_025,p,8.19,09:06,17:17
24-Feb-2024,e007,Employee_007,Sick ,,,
14-01-2024,E019,Employee_019,on-duty,7.98,08:56,16:54
2024.01.05,E023,EMPLOYEE 023,P,9.58,08:26,18:01
01 Jan 2024,E023,Employee_023,On Duty,9.02,09:09,18:10
2024/01/07,E025,Employee_025,H,,,
2024-03-08, E011,Employee_011,Tardy,8.1,09:03,17:09
08 Mar 2024,E019,Employee_019,N,,,
03/02/2024, e016 ,Employee_016,Present ,7.68,09:17,16:58
22-Jan-2024,E012,Employee_012,present,6.78,08:39,15:25
18-Feb-2024,E027,Employee_027,on-duty,8.67,09:26,18:06
24-Mar-2024,E025,Employee_025,L,7.71,09:48,17:30
2024.02.14,E024,Employee_024,Present ,8.24,09:06,17:21
2024/01/13,E025,Employee_025,Not Present,,,
2024-01-30,E019,Employee_019,Late ,9.04,09:06,18:08
02/06/2024,E006,Employee_006,present,7.7,09:06,16:48
2024-01-06,E023,,on-duty,8.51,09:23,17:54
2024-01-18, E022,Employee_022,p,8.92,09:14,18:09
2024.02.19,E006,Employee_006,P,8.91,08:24,17:19
02/14/2024,E020,Employee_020,on-duty,7.35,09:05,16:26
06 Feb 2024,E026,Employee_026,Present ,8.66,09:05,17:45
14 Jan 2024,E010,Employee_010,H,,,
26 Mar 2024,E010,Employee_010,Present ,8.37,09:24,17:47
22 Jan 2024, E011,Employee_011,OFF,,,
2024.03.30,E008,Employee_008,P,8.38,09:23,17:45
24 Jan 2024,E030,Employee_030,On Duty,5.84,09:22,15:12
14-01-2024,E001,Employee_001,p,9.41,09:52,19:16
01 Feb 2024,E006,Employee_006,on-duty,8.54,08:58,17:31
14/03/2024, E022,Employee_022,Holiday ,,,
2024.01.05,E019,Employee_019,N,,,
2024/02/08,E009,,on-duty,6.58,08:28,15:03
26/02/2024, e030 ,Employee_030,p,6.99,08:19,15:18
07-02-2024,E009,Employee_009,SL,,,
2024.03.30,E020,Employee_020,present,5.79,09:03,14:51
29-03-2024,E023,Employee_023,Present ,8.5,09:10,17:40
26/03/2024,E004,Employee_004,present,8.82,09:36,18:26
02/15/2024,E024,Employee_024,On Duty,6.96,08:22,15:19
01-Feb-2024, e023 ,Employee_023,Tardy,9.5,09:03,18:33
29-Mar-2024,E015,Employee_015,Present ,9.76,08:21,18:07
2024.02.09,E026,Employee_026,p,8.87,08:09,17:01
20 Mar 2024,E018,Employee_018,1,9.35,08:22,17:43
2024.03.16,E030,Employee_030,On Duty,8.22,08:59,17:12
15-Mar-2024, E022,Employee_022,Present ,8.07,09:09,17:14
12-Feb-2024,E030,Employee_030,On Duty,4.8,09:13,14:01
2024-01-05,E009,Employee_009,Y,6.12,08:49,14:56
16 Mar 2024,E019,Employee_019,p,9.63,09:16,18:54
10/03/2024,E015,Employee_015,S,,,
2024.02.14,E012,Employee_012,late,6.29,07:57,14:14
2024/01/06, E011,Employee_011,on-duty,8.81,09:17,18:06
2024.02.01,E002,Employee_002,P,7.76,08:45,16:31
02/16/2024,E009,Employee_009,P,8.73,08:38,17:22
2024.03.02,E012,Employee_012,N,,,
23/02/2024,E012,Employee_012,On Duty,5.99,08:55,14:54
22-Feb-2024,E026,Employee_026,p,6.34,09:07,15:27
15-Feb-2024,E029,Employee_029,p,7.07,09:08,16:12
01/15/2024,E001,Employee_001,On Duty,8.48,08:54,17:23
16/03/2024,E001,Employee_001,Y,9.43,09:02,18:27
18 Mar 2024,E012,Employee_012,0,,,
2024.01.10,E017,Employee_017,,8.52,08:37,17:08
02/29/2024,E016,Employee_016,Y,7.3,08:55,16:13
2024.02.04, e021 ,Employee_021,Y,6.73,08:55,15:38
05 Jan 2024,E013,Employee_013,present,7.65,08:06,15:45
24 Feb 2024,E018,Employee_018,1,6.16,10:06,16:15
21/03/2024,E003,Employee_003,Present ,7.48,09:39,17:08
2024-02-05,E030,Employee_030,N,,,
2024-03-26,E017,Employee_017,Late,,,
09-03-2024,E015,Employee_015,On Duty,8.03,08:46,16:48
05/01/2024,E016,Employee_016,absent,,,
02-Mar-2024,E025,EMPLOYEE 025,,,,
2024.03.25,e028,Employee_028,absent,,,
08-Jan-2024,E002,Employee_002,A,,,
2024.03.12,E020,Employee_020,OFF,,,
02-Mar-2024,E019,Employee_019,P,7.28,08:45,16:02
2024-01-10,E005,Employee_005,1,9.83,08:53,18:43
25-Feb-2024,e007,Employee_007,Y,7.96,08:37,16:35
03/01/2024,E029,Employee_029,absent,,,
01/26/2024,E001,Employee_001,P,7.14,09:14,16:22
2024.03.12,E018,Employee_018,P,7.43,08:57,16:23
10 Jan 2024,E029,Employee_029,p,7.02,09:22,16:23
01/19/2024,E025,Employee_025,A,6.77,08:16,16:00
19-Jan-2024,e028,Employee_028,on-duty,8.92,09:20,18:15
09-01-2024, E022,Employee_022,1,7.62,09:47,17:24
11 Mar 2024,E024,Employee_024,p,7.12,08:52,15:59
27/02/2024,E001,Employee_001,1,8.33,09:11,17:31
2024/01/04,e014,Employee_014,Present ,7.55,08:31,16:04
2024/03/30,E023,Employee_023,Present ,8.75,08:53,17:38
05/02/2024,E020,,Present ,8.77,09:21,18:07
2024/03/21,e021,Employee_021,late,8.67,09:00,17:40
2024/01/31,E027,Employee_027,Y,8.08,08:50,16:55
2024-03-14,e028,Employee_028,On Duty,7.56,09:40,17:14
17/03/2024,E017,Employee_017,Present ,7.8,09:20,17:08
2024/01/13,E006,EMPLOYEE 006,1,7.53,08:55,16:27
2024/03/21,E025,Employee_025,Present ,9.36,08:06,17:27
18/01/2024,E019,Employee_019,on-duty,5.75,09:55,15:40
02-Jan-2024,E015,Employee_015,Y,8.38,09:22,17:45
01/11/2024,E009,Employee_009,A,,,
02/20/2024,E006,Employee_006,1,9.51,08:37,18:07
15 Jan 2024,E029,Employee_029,present,,08:50,16:11
15 Feb 2024,E025,Employee_025,OFF,,,
Feb 30 2024,E002,Employee_002,late,8.95,08:29,17:26
2024.02.07,E025,Employee_025,on-duty,8.15,09:31,17:40
2024.02.10,E004,Employee_004,holiday,,,
2024-02-09,E003,Employee_003,on-duty,8.06,09:32,17:36
02/13/2024,E029,Employee_029,on-duty,7.82,09:15,17:04
2024/01/20,E030,Employee_030,present,7.95,09:41,17:38
2024.03.06,E009,Employee_009,Y,7.21,09:10,16:23
24 Feb 2024,E012,,1,8.02,09:19,17:20
28 Jan 2024,E024,Employee_024,present,6.77,08:30,15:16
02/01/2024,E012,Employee_012,present,8.5,09:31,18:01
2024-01-03,E003,Employee_003,0,,,
2024.02.02,E027,Employee_027,Not Present,,,
2024.03.10,E013,Employee_013,Present ,,09:05,18:18
2024-01-12,E003,Employee_003,L,7.54,09:08,16:40
25 Mar 2024,E005,,Y,10.01,09:45,19:46
11-Mar-2024,E019,Employee_019,P,9.85,08:51,18:42
Feb 30 2024,E016,Employee_016,Present ,5.78,08:23,14:09
2024.03.15,E010,Employee_010,P,8.53,08:59,17:31
08-Feb-2024,E027,Employee_027,p,8.81,09:28,18:16
2024.01.21,E030,Employee_030,Y,,08:32,17:50
24 Feb 2024,E010,EMPLOYEE 010,1,8.43,08:45,17:11
03/02/2024,E003,Employee_003,On Duty,8.71,09:44,18:27
2024.03.05,E015,Employee_015,,,,
2024.03.25,E015,Employee_015,Present ,6.94,08:57,15:54
2024.03.11,E027,Employee_027,P,7.96,09:09,17:07
16 Mar 2024,E010,Employee_010,p,7.86,08:41,16:32
28-01-2024,e014,Employee_014,p,7.2,08:51,16:03
2024/02/10,E023,Employee_023,Y,7.94,09:03,16:59
2024/03/08,e028,,N,,,
2024.01.16, E011,Employee_011,sick,,,
2024-03-02,E002,Employee_002,p,7.77,09:14,17:00
01/06/2024,E010,Employee_010,on-duty,5.14,08:14,13:22
25/01/2024,E020,Employee_020,Y,8.95,08:15,17:12
2024.03.15,E012,Employee_012,On Duty,6.94,09:06,16:02
2024/03/07,E015,Employee_015,On Duty,8.62,08:46,17:23
13-Jan-2024,E012,Employee_012,Present ,7.86,09:00,16:52
2024/03/25,E003,Employee_003,p,7.12,08:35,15:42
02/03/2024,E008,Employee_008,Y,7.08,08:49,15:54
03-Jan-2024,E024,Employee_024,present,8.71,09:01,17:44
29-Feb-2024,E001,Employee_001,on-duty,6.77,09:36,16:22
03/16/2024,E012,Employee_012,N,,,
2024/01/16,E029,Employee_029,Y,8.0,08:58,16:58
2024.02.20,e007,Employee_007,Y,9.79,10:07,19:54
28/03/2024,E027,Employee_027,on-duty,6.27,08:48,15:05
15/01/2024,E008,Employee_008,on-duty,8.73,09:09,17:53
10/01/2024,E020,Employee_020,On Duty,8.1,08:52,16:58
2024/03/25,E002,Employee_002,present,6.76,08:10,14:56
2024.02.21,E024,Employee_024,P,,08:39,16:08
08-Jan-2024,E030,Employee_030,N,,,
26/02/2024,E005,Employee_005,p,5.51,08:31,14:02
09 Feb 2024,e028,Employee_028,Late ,7.3,09:03,16:21
26-Jan-2024,E020,Employee_020,on-duty,7.22,09:17,16:31
01/14/2024,E012,Employee_012,On Duty,9.01,08:38,17:39
06/01/2024,E005,Employee_005,Absent ,,,
21/01/2024,E019,Employee_019,Present ,7.08,08:46,15:51
22/03/2024,E001,Employee_001,on-duty,8.11,08:54,17:00
06 Feb 2024, E011,EMPLOYEE 011,late,8.4,10:39,19:03
2024.01.10,E026,EMPLOYEE 026,present,8.74,08:50,17:34
03/07/2024,E030,Employee_030,p,7.97,09:12,17:10
10-01-2024,E010,Employee_010,1,9.27,09:04,18:20
2024-03-06,e007,Employee_007,present,7.59,08:42,16:18
not_a_date,E012,Employee_012,P,9.04,09:46,18:48
2024/01/17,E030,Employee_030,Present ,6.18,09:12,15:23
09-Mar-2024,E025,Employee_025,,,,
03/15/2024,E004,Employee_004,on-duty,8.43,08:21,16:47
16/03/2024,E004,Employee_004,Not Present,,,
01-Mar-2024,e014,Employee_014,Y,9.33,09:18,18:38
24/01/2024,E029,Employee_029,Y,6.82,08:53,15:42
2024.01.25, e003 ,Employee_003,sick,,,
01/20/2024,E026,Employee_026,P,8.1,08:29,16:35
02 Feb 2024,E010,Employee_010,p,8.46,08:49,17:16
24 Jan 2024,E009,Employee_009,Late ,9.59,08:21,17:56
02/02/2024, e017 ,Employee_017,p,7.41,09:49,17:14
2024-02-06,E024,Employee_024,Y,6.26,08:42,14:57
14 Feb 2024,E019,Employee_019,A,,,
01 Feb 2024,e021,Employee_021,p,8.74,07:55,16:39
09/03/2024,E005,Employee_005,Present ,8.76,08:19,17:05
2024-02-17,E019,,late,8.92,09:22,18:17
15-01-2024,e007,Employee_007,1,8.07,09:28,17:32
32/13/2024,E018,Employee_018,A,,,
06/01/2024,E026,Employee_026,Y,7.38,09:14,16:37
03 Jan 2024,E020,Employee_020,Absent ,,,
2024/01/20,E024,Employee_024,On Duty,8.98,08:06,17:04
14-02-2024,e028,Employee_028,Y,6.44,09:11,15:38
2024-02-20,E015,Employee_015,on-duty,6.22,08:14,14:28
2024-02-21,E016,Employee_016,Not Present,,,
2024-03-29,E025,Employee_025,1,8.62,08:37,17:14
2024.02.24,E006,,p,8.55,09:07,17:40
17-01-2024,E012,Employee_012,sick,,,
2024/02/02,E029,Employee_029,Present ,9.76,09:30,19:15
2024.02.18,e007,Employee_007,p,7.73,08:48,16:32
18-03-2024,E003,Employee_003,Absent ,,,
07/03/2024,E027,Employee_027,Present ,6.96,09:05,16:02
2024-01-28,E015,Employee_015,present,9.04,08:55,17:57
2024.01.17,E015,Employee_015,1,7.79,09:19,17:07
2024/01/27,E020,Employee_020,Not Present,,,
2024.02.03,E012,Employee_012,Y,7.87,08:54,16:47
29-01-2024,E008,EMPLOYEE 008,Not Present,,,
29/02/2024,E025,Employee_025,1,6.99,09:34,16:33
01-Mar-2024,E024,Employee_024,Tardy,8.12,09:15,17:22
2024.02.18,e028,Employee_028,present,8.55,09:02,17:35
2024/02/26,E024,Employee_024,p,8.33,09:05,17:25
30/01/2024,E018,Employee_018,present,,09:18,16:16
29 Mar 2024,E008,Employee_008,p,7.64,09:13,16:52
20-03-2024,E002,Employee_002,Y,7.9,08:47,16:41
2024.03.13,e014,Employee_014,P,9.14,08:45,17:53
05-Feb-2024,E029,Employee_029,Absent ,,,
12/01/2024,E025,Employee_025,Present ,8.93,09:32,18:28
27 Mar 2024,E015,Employee_015,P,8.56,08:46,17:20
2024.02.15,e021,Employee_021,Y,7.74,08:51,16:36
06-03-2024,E029,Employee_029,Absent ,,,
07-Mar-2024,E006,Employee_006,holiday,,,
2024/03/12,E010,Employee_010,absent,,,
14-Jan-2024,E020,Employee_020,late,6.3,08:46,15:04
01/01/2024,E013,Employee_013,P,8.43,09:08,17:34
2024/03/08,E030,Employee_030,Not Present,,,
14 Jan 2024,E015,Employee_015,1,8.92,07:58,16:53
03/10/2024,E020,Employee_020,1,8.44,09:30,17:57
2024/02/06,E018,Employee_018,Present ,7.31,08:30,15:49
10/02/2024,E020,Employee_020,A,,,
2024/03/20, e030 ,Employee_030,on-duty,6.47,08:34,15:02
2024-01-27,E013,Employee_013,Tardy,8.36,08:04,16:26
12 Mar 2024,E017,Employee_017,,,,
2024-02-01, E022,Employee_022,Not Present,,,
29/02/2024,E023,EMPLOYEE 023,Y,,08:54,16:09
10-02-2024,E010,Employee_010,Y,9.65,08:18,17:57
22-Mar-2024,E023,Employee_023,present,8.17,08:43,16:53
2024-02-02,E015,Employee_015,0,,,
08 Mar 2024,E020,Employee_020,on-duty,10.75,09:06,19:51
27-Mar-2024,E018,Employee_018,absent,,,
2024/01/08,E006,Employee_006,Present ,7.11,07:55,15:01
21-Mar-2024,E002,Employee_002,Absent ,,,
17/01/2024,e021,Employee_021,Not Present,,,
26/03/2024,E030,Employee_030,0,,,
20 Feb 2024,E004,Employee_004,1,8.62,10:08,18:45
2024.01.16, E022,Employee_022,SL,,,
02/22/2024,E024,Employee_024,1,7.85,09:12,17:03
08-03-2024,e007,Employee_007,present,8.86,08:25,17:16
2024-02-30,E015,Employee_015,p,8.1,08:49,16:55
2024.01.18,E029,Employee_029,Y,7.59,10:00,17:35
16/03/2024,E025,Employee_025,Late ,7.74,08:33,16:18
07/02/2024,e021,Employee_021,Late ,8.28,09:31,17:47
18/03/2024,E023,Employee_023,1,9.09,09:17,18:23
03-Feb-2024,E001,Employee_001,Late ,8.8,09:14,18:02
2024-02-13,E015,Employee_015,on-duty,8.42,09:17,17:42
07 Jan 2024,E008,Employee_008,Late,,,
2024/02/03,E019,Employee_019,late,7.69,09:03,16:45
2024-03-03,E023,Employee_023,present,8.39,08:47,17:10
01/30/2024,E005,Employee_005,present,8.59,08:55,17:30
01/17/2024,E017,Employee_017,N,,,
2024-01-11,E012,Employee_012,present,7.47,09:11,16:39
2024-01-05,E012,Employee_012,Present ,8.32,09:06,17:26
09/01/2024,E012,Employee_012,p,8.56,08:46,17:19
13-02-2024,E025,Employee_025,on-duty,7.55,09:45,17:18
20-02-2024,E019,Employee_019,1,7.33,09:00,16:20
04 Feb 2024,e028,Employee_028,On Duty,7.12,08:39,15:46
2024/03/07,E025,Employee_025,p,8.19,09:06,17:17
05 Jan 2024,E017,Employee_017,1,7.75,09:25,17:10
22-01-2024, e018 ,Employee_018,Present ,9.15,08:54,18:03
2024-01-20,E025,Employee_025,S,,,
03/20/2024,E027,Employee_027,OFF,,,
2024.03.05,E027,Employee_027,absent,,,
2024/01/20,E015,Employee_015,on-duty,7.11,08:51,15:57
2024-01-28,E001,Employee_001,A,,,
2024-02-30,e007,Employee_007,On Duty,5.76,08:49,14:34
02-Mar-2024,E018,Employee_018,A,,,
10-Jan-2024,E009,Employee_009,SL,,,
2024-01-12,E030,Employee_030,Y,9.15,08:18,17:27
03-03-2024,e014,Employee_014,On Duty,6.67,08:40,15:20
2024-03-14,E002,Employee_002,on-duty,9.98,08:30,18:29
03/09/2024,E029,,absent,,,
17-03-2024,E025,Employee_025,absent,,,
2024-02-17,E017,Employee_017,On Duty,8.64,08:48,17:26
2024-02-12,E004,Employee_004,1,8.02,08:04,16:05
12/01/2024,e021,Employee_021,on-duty,8.44,07:35,16:01
17-02-2024,E020,Employee_020,Present ,6.34,09:17,15:37
24 Mar 2024,e028,Employee_028,present,8.94,09:41,18:38
11-Mar-2024, e025 ,Employee_025,N,,,
29-Mar-2024,E005,,L,8.18,09:32,17:43
03-Mar-2024, e001 ,Employee_001,Y,9.69,08:51,18:32
2024-01-01,e028,Employee_028,P,8.78,09:43,18:30
05-Jan-2024,e028,Employee_028,on-duty,8.42,09:22,17:48
22 Jan 2024,E030,Employee_030,present,8.43,09:18,17:43
2024/03/09,E027,Employee_027,p,9.09,08:42,17:47
2024/03/05,E002,Employee_002,On Duty,8.3,09:24,17:42
20-Jan-2024,E001,Employee_001,present,10.37,08:51,19:13
2024-02-28,E012,Employee_012,N,,,
02/01/2024,E017,Employee_017,On Duty,7.41,09:06,16:31
2024/01/26,E002,Employee_002,Not Present,,,
22-Jan-2024,E020,EMPLOYEE 020,Late ,7.25,08:03,15:18
29/03/2024,E006,Employee_006,on-duty,,09:26,18:55
2024-01-29,E029,Employee_029,Present ,8.74,09:19,18:04
07-Mar-2024,E009,Employee_009,p,8.95,08:14,17:11
01/30/2024,e021,Employee_021,P,8.83,08:04,16:54
2024-02-14,E001,Employee_001,sick,,,
2024/02/05,E002,Employee_002,P,10.57,08:29,19:04
2024.03.14,E001,Employee_001,P,9.27,08:44,18:01
28-Jan-2024,E018,Employee_018,On Duty,6.86,09:50,16:42
04-02-2024,E002,Employee_002,on-duty,7.54,09:49,17:22
2024-03-11,e014,Employee_014,Tardy,7.7,08:49,16:31
03/22/2024,E004,Employee_004,p,7.48,09:13,16:42
12/03/2024,E027,Employee_027,Late ,7.67,09:20,17:00
25-Feb-2024,E013,Employee_013,Y,8.73,08:10,16:53
2024.01.02,E004,Employee_004,late,7.22,09:12,16:25
02/20/2024,E012,Employee_012,P,7.49,09:08,16:37
02/17/2024, e007 ,Employee_007,Y,9.33,08:39,17:59
13-03-2024,E020,,1,7.01,09:53,16:54
29/03/2024,E013,Employee_013,0,,,
2024/02/05, e008 ,Employee_008,hol,,,
2024/02/20,E020,Employee_020,p,6.94,09:33,16:29
2024/01/20,e028,Employee_028,Y,8.05,09:04,17:07
2024-02-03,e021,Employee_021,holiday,,,
29-01-2024,e021,Employee_021,present,7.47,09:59,17:28
2024-02-24, E022,Employee_022,A,,,
05-03-2024,E025,Employee_025,1,8.36,08:44,17:06
2024.01.04,E001,Employee_001,Late ,8.75,08:53,17:38
2024-02-05,E025,Employee_025,P,9.41,09:34,18:59
2024.01.27,E010,Employee_010,on-duty,7.87,09:33,17:25
2024.01.09,E023,Employee_023,Sick ,,,
24-01-2024, E022,Employee_022,on-duty,8.39,09:09,17:32
2024-03-12,E029,Employee_029,Y,8.42,08:22,16:47
02 Mar 2024,E026,Employee_026,1,7.99,09:02,17:01
2024.03.10,E009,Employee_009,Late ,8.08,10:24,18:28
2024-01-05,E029,Employee_029,,9.21,09:42,18:54
23-03-2024, E022,Employee_022,Y,6.83,09:22,16:12
11/02/2024,e014,Employee_014,Y,8.01,09:40,17:41
17 Feb 2024,E005,Employee_005,P,9.56,08:52,18:26
2024/03/26,E016,Employee_016,Present ,7.32,08:14,15:33
01/03/2024,E019,Employee_019,Y,7.59,09:21,16:56
03/19/2024,e028,Employee_028,p,6.88,08:06,14:59
02/29/2024,E008,Employee_008,P,8.72,08:36,17:20
15-03-2024,E006,Employee_006,Holiday ,,,
2024/02/03,E008,Employee_008,Y,8.99,08:50,17:49
2024/01/02,E006,Employee_006,Present ,6.64,09:06,15:45
2024.03.04,E013,Employee_013,On Duty,9.46,09:24,18:52
17 Feb 2024,E003,Employee_003,On Duty,7.41,09:02,16:27
2024-01-08,E025,Employee_025,1,7.09,09:09,16:14
04 Mar 2024,e014,Employee_014,present,7.94,07:51,15:47
2024/01/11,E024,Employee_024,0,,,
2024.01.01,E003,Employee_003,hol,,,
04/02/2024, E011,Employee_011,present,7.47,09:17,16:45
2024.03.21,E029,Employee_029,present,7.98,08:50,16:48
12/03/2024,E001,Employee_001,P,8.57,08:52,17:44
02/19/2024,e007,Employee_007,Absent ,,,
12 Feb 2024,e014,Employee_014,1,7.76,08:25,16:11
01/28/2024,E006,Employee_006,A,,,
04 Feb 2024,E029,Employee_029,On Duty,8.04,07:34,15:36
11 Feb 2024, E011,Employee_011,absent,,,
17/02/2024,E009,Employee_009,S,,,
01/02/2024,E009,Employee_009,Sick ,,,
01/14/2024,E006,Employee_006,L,7.04,09:11,16:13
2024.01.27,E002,Employee_002,On Duty,9.56,09:19,18:52
2024.01.29,E023,Employee_023,1,8.17,09:00,17:10
03/16/2024,E024,Employee_024,1,9.45,09:25,18:52
03/27/2024,e007,Employee_007,1,6.81,08:19,15:07
17-01-2024,E024,Employee_024,OFF,,,
2024-03-18,e007,Employee_007,P,7.38,08:36,15:59
23 Mar 2024,E010,Employee_010,Late ,7.07,09:57,17:01
01/13/2024,E024,Employee_024,1,9.96,09:20,19:17
28 Feb 2024,E010,Employee_010,P,7.7,08:55,16:37
2024-01-11, E011,Employee_011,on-duty,10.92,09:08,20:03
02/23/2024,E029,Employee_029,absent,,,
07-03-2024,E005,Employee_005,sick,,,
01/31/2024,E005,Employee_005,Y,6.77,08:42,15:28
01/18/2024, E011,Employee_011,present,7.91,09:02,16:57
2024-03-16,e014,Employee_014,Tardy,7.08,09:15,16:20
02/26/2024, E011,Employee_011,present,7.51,09:15,16:46
2024-02-30,e007,,Sick ,,,
02/10/2024,E030,Employee_030,N,,,
02/09/2024,E004,Employee_004,present,8.97,08:36,17:34
2024/03/17,e007,Employee_007,holiday,,,
2024/01/26,E010,Employee_010,Sick ,,,
24/03/2024,E012,Employee_012,Sick ,,,
not_a_date,E018,Employee_018,On Duty,6.62,08:03,14:40
07 Jan 2024,E010,Employee_010,present,9.24,09:03,18:17
2024.02.27,E024,Employee_024,Late ,7.63,09:00,16:38
16-03-2024,E026,Employee_026,0,,,
2024-01-23,E004,Employee_004,P,8.82,08:37,17:27
2024.02.26,E023,Employee_023,1,6.66,08:30,15:10
03-Feb-2024,E026,Employee_026,on-duty,5.89,10:06,15:59
22/03/2024,E013,Employee_013,1,7.42,08:14,15:39
20-01-2024,E005,Employee_005,On Duty,8.65,08:51,17:30
01-Mar-2024, e018 ,Employee_018,P,7.86,08:24,16:15
25-02-2024,E004,Employee_004,absent,,,
01/11/2024,E016,Employee_016,p,7.88,09:50,17:43
2024.01.25,E023,Employee_023,Absent ,,,
2024.03.10,E016,Employee_016,Y,8.98,09:40,18:38
2024.03.12,E018,Employee_018,P,8.36,08:57,16:23
03/19/2024,E002,Employee_002,Present ,9.02,09:37,18:38
2024.01.27,e007,Employee_007,present,6.57,09:17,15:51
20-Feb-2024,E013,Employee_013,P,8.8,08:52,17:40
2024.02.08,e021,Employee_021,Late,,,
02/02/2024,E002,Employee_002,On Duty,7.39,09:44,17:08
01 Jan 2024,E027,Employee_027,Present ,9.9,08:57,18:51
21-Mar-2024,E023,Employee_023,present,7.36,09:57,17:18
2024.01.05,E023,Employee_023,P,10.85,08:26,18:01
04/03/2024,e007,Employee_007,0,,,
Feb 30 2024,e007,,Y,7.02,09:07,16:08
2024-01-09,E017,Employee_017,,7.57,08:53,16:28
2024/01/10,E001,Employee_001,Tardy,7.99,08:07,16:07
2024/02/07, E011,Employee_011,On Duty,5.93,09:01,14:57
30 Mar 2024,e007,Employee_007,Not Present,,,
10/02/2024,E013,Employee_013,p,5.78,08:40,14:27
02/10/2024,e014,Employee_014,L,7.8,09:05,16:53
02-Feb-2024,e007,Employee_007,Late ,8.46,07:42,16:10
03/04/2024,E002,Employee_002,Absent ,,,
2024-03-26, e027 ,Employee_027,hol,,,
12/02/2024,e007,Employee_007,L,7.9,08:38,16:32
30 Mar 2024,E003,EMPLOYEE 003,on-duty,9.17,08:30,17:40
01/23/2024, e023 ,Employee_023,L,7.38,09:07,16:30
01/23/2024,E029,Employee_029,On Duty,8.02,09:03,17:04
29 Jan 2024,E024,Employee_024,Present ,7.81,09:05,16:54
17-01-2024,E019,Employee_019,1,7.2,09:03,16:15
2024-01-02,E012,Employee_012,on-duty,7.92,09:28,17:23
03/02/2024,E002,Employee_002,p,6.16,08:19,14:29
31 Jan 2024,E015,Employee_015,OFF,,,
2024.03.19,E019,Employee_019,P,8.54,08:50,17:23
2024.01.04,E010,EMPLOYEE 010,1,10.17,09:08,19:18
2024.03.04,E003,Employee_003,Holiday ,,,
07-01-2024,E006,Employee_006,on-duty,6.67,09:52,16:32
28-02-2024,E025,Employee_025,On Duty,6.25,09:32,15:47
2024.01.31,E023,Employee_023,Y,8.18,09:39,17:50
23/02/2024,E017,Employee_017,Y,9.22,08:29,17:42
17-Mar-2024,E013,Employee_013,present,6.59,09:42,16:18
20 Feb 2024,E009,Employee_009,on-duty,8.23,08:35,16:49
2024.03.10,e014,Employee_014,p,7.26,08:50,16:05
25-01-2024,E001,Employee_001,Absent ,,,
28-03-2024,e021,Employee_021,1,10.54,08:56,19:28
26 Mar 2024,E026,Employee_026,On Duty,9.01,09:29,18:29
12-Feb-2024,E015,,H,,,
2024/01/15,E017,Employee_017,On Duty,7.31,08:20,15:39
2024-02-06,e021,Employee_021,Y,8.65,09:41,18:20
01/25/2024,e021,Employee_021,Present ,6.69,08:22,15:04
2024-03-13,E026,Employee_026,Not Present,,,
03/21/2024,E019,Employee_019,p,5.9,09:51,15:45
28-Feb-2024,E004,Employee_004,0,,,
18-Jan-2024,e007,Employee_007,On Duty,8.11,08:42,16:49
28/01/2024,E010,Employee_010,late,6.21,09:30,15:43
2024/03/09,e014,Employee_014,Tardy,7.77,08:49,16:35
02/07/2024,e007,Employee_007,P,7.81,08:48,16:37
26/02/2024,E030,Employee_030,p,6.99,08:19,15:18
06-01-2024,e007,Employee_007,L,7.87,09:34,17:26
11-03-2024,E006,Employee_006,On Duty,8.1,08:58,17:04
18 Feb 2024,E024,Employee_024,1,9.75,08:33,18:18
14/01/2024,E030,Employee_030,1,8.72,09:07,17:51
13-03-2024,E002,Employee_002,present,7.74,08:59,16:44
01/28/2024, E022,Employee_022,Present ,7.05,08:32,15:35
15-02-2024,E009,Employee_009,P,9.15,09:07,18:16
11 Mar 2024,E026,Employee_026,A,7.7,09:29,18:18
2024/01/26,e028,Employee_028,Present ,8.16,08:42,16:52
01/17/2024,E023,Employee_023,p,8.74,09:17,18:02
03/13/2024,E018,Employee_018,Absent,9.38,08:15,15:54
14-01-2024,E025,Employee_025,A,6.86,09:07,17:42
12 Mar 2024,E016,Employee_016,On Duty,8.46,08:47,17:15
10/03/2024,E030,Employee_030,Not Present,,,
03/19/2024,E017,Employee_017,on-duty,8.32,08:50,17:10
03/26/2024, e015 ,Employee_015,On Duty,7.01,09:14,16:15
10-Feb-2024,E025,Employee_025,P,7.41,09:19,16:43
12 Jan 2024,E020,Employee_020,A,,,
15 Mar 2024,e007,Employee_007,1,8.89,08:52,17:45
2024.03.03,E004,Employee_004,p,7.06,08:59,16:02
2024.02.05,e007,Employee_007,on-duty,7.82,09:39,17:29
22-Jan-2024,E006,Employee_006,absent,,,
2024.02.14,E027,Employee_027,hol,,,
2024-01-01,E030,Employee_030,present,8.05,09:07,17:10
2024.01.11,E019,EMPLOYEE 019,1,7.3,08:50,16:08
06-02-2024,E004,Employee_004,1,10.04,10:11,20:13
19-01-2024,E004,Employee_004,On Duty,8.58,09:57,18:32
2024.02.23,E016,Employee_016,Late ,7.97,08:40,16:39
2024.01.12,E026,Employee_026,On Duty,7.8,10:27,18:15
14-03-2024,E019,Employee_019,absent,,,
